@id,name,highway,place,highway_valid
439995737,вулиця Академіка Єфремова,tertiary,,
439995738,вулиця Миколи Ушакова,tertiary,,
440466401,вулиця Шевченка,primary,,
440738752,вулиця Хрещатик,primary,,
440738753,Михайлівська вулиця,secondary,,
440738754,Михайлівський провулок,residential,,
441400224,Редьчинська вулиця,residential,,
441670459,Крутий узвіз,residential,,
441794081,Туєва алея,footway,,False
441841332,вулиця Анни Ахматової,secondary,,
442062140,вулиця Перемоги,residential,,
443256296,провулок Князя Володимира Ольґердовича,living_street,,False
443743952,бульвар Академіка Вернадського,secondary,,
443744119,Депутатська вулиця,secondary,,
443744123,бульвар Академіка Вернадського,secondary,,
443872016,Гостомельська площа,trunk,,
443872017,Берковецька вулиця,unclassified,,
443872275,Естонська вулиця,tertiary,,
443872276,вулиця Данила Щербаківського,secondary,,
443872277,вулиця Мрії,tertiary,,
444172679,Берестейський проспект,primary,,
444172680,Міська вулиця,trunk,,
444275662,Васильківська вулиця,secondary,,
444275673,Голосіївський проспект,trunk,,
445254648,вулиця Михайла Грушевського,secondary,,
445923629,Садова вулиця,residential,,
445926706,Набережна вулиця,residential,,
445926708,Набережна вулиця,residential,,
445926710,провулок Костянтина Михальчука,residential,,
445927416,вулиця Отця Анатолія Жураковського,tertiary,,
445927419,вулиця Отця Анатолія Жураковського,tertiary,,
445979791,Берестейський проспект,primary,,
445979792,Берестейський проспект,primary,,
446194444,Холмська площа,secondary,,
446197811,Дмитрівська вулиця,residential,,
448266296,Кирилівська вулиця,secondary,,
448280100,Дегтярівська вулиця,secondary,,
448801828,Дегтярівська вулиця,secondary,,
449004900,вулиця Гетьмана Павла Полуботка,tertiary,,
449006240,вулиця Гната Хоткевича,trunk,,
449214909,вулиця Полонської-Василенко,residential,,
449654428,алея Мучеників,footway,,False
449688090,алея Праведників,footway,,False
450207447,вулиця Гетьмана Павла Полуботка,tertiary,,
450207450,вулиця Кіото,tertiary,,
450207461,Броварський проспект,trunk,,
450212802,Берестейський проспект,secondary,,
450212803,Берестейський проспект,secondary,,
451791671,Чорнобаївська площа,secondary,,
451791672,Берестейський проспект,primary,,
451793967,проспект Академіка Палладіна,trunk,,
452332615,Чорнобаївська площа,secondary,,
452332616,Берестейський проспект,primary,,
452833465,вулиця Роберта Лісовського,unclassified,,
455123772,бульвар Тадея Рильського,residential,,
455490985,Біличанська вулиця,residential,,
455490986,вулиця Василя Стуса,residential,,
455490987,вулиця Василя Стуса,residential,,
456160678,Машиністівська вулиця,residential,,
456680033,Дніпровий провулок,track,,False
456827418,Hobo trail,path,,False
456849681,Садова вулиця,residential,,
457621386,вулиця Озерна,residential,,
457621387,вулиця Соснова,residential,,
457621388,вулиця 1-ша Садова,residential,,
457621389,вулиця 4-та Садова,residential,,
457621390,вулиця 6-та Садова,residential,,
457621391,вулиця 2-га Садова,residential,,
457668856,вулиця Михайла Грушевського,secondary,,
