@id,name,highway,place,highway_valid,name_type
25707290,вулиця Драгоманова,tertiary,,,вулиця
25707494,вулиця Заньковецької,residential,,,вулиця
25895959,вулиця Академіка Філатова,residential,,,вулиця
25896591,Верхня вулиця,residential,,,вулиця
25896802,Задорожний провулок,residential,,,провулок
25896805,вулиця Юлії Здановської,residential,,,вулиця
25896814,провулок Леопольда Ященка,residential,,,провулок
26054419,Радосинська вулиця,secondary,,,вулиця
26115052,вулиця Миколи Костомарова,residential,,,вулиця
26131546,Наддніпрянське шосе,primary,,,шосе
26430870,Галицька площа,primary,,,площа
26559954,59-та Садова вулиця,residential,,,вулиця
26570139,Гостомельська площа,secondary_link,,False,площа
26605191,площа Знань,pedestrian,square,,площа
26773764,Троїцько-Кирилівська вулиця,primary_link,,,вулиця
26913342,Назарівська вулиця,residential,,,вулиця
27127619,Одеська площа,trunk_link,,False,площа
27183740,Ботанічна площа,residential,,,площа
27325711,Чеська вулиця,residential,,,вулиця
27325845,Тиха вулиця,residential,,,вулиця
27325869,Верхньогірська вулиця,residential,,,вулиця
27325960,Чорногірська вулиця,residential,,,вулиця
27443241,Гостинна вулиця,residential,,,вулиця
27486161,Нижньоключова вулиця,residential,,,вулиця
27581000,вулиця Степана Олійника,residential,,,вулиця
27814861,вулиця Володимира Турця,residential,,,вулиця
27814862,вулиця Платона Майбороди,residential,,,вулиця
27814940,Половецька вулиця,residential,,,вулиця
27818254,вулиця Боричів Тік,residential,,,вулиця
27818421,Братська вулиця,residential,,,вулиця
27830454,вулиця Кмитів Яр,residential,,,вулиця
27837009,Олегівська вулиця,residential,,,вулиця
27837134,Народний провулок,residential,,,провулок
27837138,Семенівська вулиця,residential,,,вулиця
27837140,Костопалівська вулиця,residential,,,вулиця
27837141,Ярова вулиця,residential,,,вулиця
27837143,Архітекторська вулиця,residential,,,вулиця
27837520,Фролівська вулиця,residential,,,вулиця
27838164,вулиця Монтажників,tertiary,,,вулиця
27838167,вулиця Божків Яр,residential,,,вулиця
27838169,Лисичанська вулиця,residential,,,вулиця
27838170,Медвинська вулиця,residential,,,вулиця
27838171,Гайова вулиця,residential,,,вулиця
27862538,Берестейський провулок,residential,,,провулок
27862539,Шулявська вулиця,residential,,,вулиця
27862602,Старокиївська вулиця,residential,,,вулиця
27862604,Тбіліський провулок,residential,,,провулок
27862621,Кирило-Мефодіївська вулиця,residential,,,вулиця
27862636,Провіантська вулиця,residential,,,вулиця
27869562,Бульварно-Кудрявська вулиця,secondary,,,вулиця
27872157,провулок Бориса Шахліна,unclassified,,,провулок
27877977,вулиця Зодчих,primary_link,,,вулиця
27944627,Артилерійський провулок,residential,,,провулок
28117290,вулиця Олександра Кошиця,residential,,,вулиця
28191391,Машинобудівна вулиця,residential,,,вулиця
28191435,Деснянська вулиця,residential,,,вулиця
28191919,Волноваська вулиця,residential,,,вулиця
28192599,провулок Оксани Вороніної,residential,,,провулок
28249578,бульвар Тараса Шевченка,primary,,,бульвар
28447908,Деміївська площа,primary,,,площа
28448289,вулиця Героїв Оборони,tertiary,,,вулиця
28448385,Печерський міст,primary,,,міст
28449379,192-га Садова вулиця,residential,,,вулиця
28456728,вулиця Космонавта Поповича,residential,,,вулиця
28456731,вулиця Ореста Левицького,residential,,,вулиця
28458491,Космічна вулиця,residential,,,вулиця
28458499,вулиця Анатолія Соловʼяненка,residential,,,вулиця
28461948,Либідська вулиця,living_street,,False,вулиця
28505697,вулиця Євгенії Мірошниченко,residential,,,вулиця
28519023,Чорнобаївська площа,primary_link,,,площа
